Cell-21	Rac	1.002646	0.9928106	0.9964057	0.9972504	1.010991	0.994083	0.9940727	0.9991563	0.9900668	1.010097	1.012807	0.9949892	1.000976	1.005661	0.9955832	0.9975236	1.002526	1.01321	1.00062	1.006876	0.9893326	1.009474	0.9951751	0.9885606	1.009985	0.9941726	1.00829	1.001265	0.9966652	0.9945414	1.002073	0.9936268	1.000584	0.9812715	0.9814844	1.01073	1.004238	0.9976189	0.9951381	1.011987	0.9897022	1.015277	1.000907	1.00052	0.9970843	1.019729	0.9988235	1.001882	1.003216	1.001452	1.015081	1.000021	1.001604	1.007236	1.007353	1.023606	1.005326	1.001886	0.989242	1.011142	0.9982101	0.9948254	1.002641	1.000037	0.9851773	0.9974023	0.9915326	0.984617	1.001358	0.9803738	0.9904735	0.9818013	0.9956968	0.9976726	1.001377	0.9882167	0.9817457	0.9842156	0.9874037	0.9901363	0.995648	0.9894924	0.9832618	0.9907978	0.9893674	0.9900831	0.9899344	1.011135	0.9973321	1.005173	0.9905725	0.9862326	0.9930618	0.9993856	1.007318	0.9806767	0.9880057	0.9915121	0.9759481	0.9867063	0.9750098	0.9844199	0.9799942	0.9916127	0.9703556	0.9820514	0.9727407	0.98155	0.9904369	0.987406	0.9794867	0.9761977	0.9685485	0.9914795	0.9795436	0.992351	0.981521	0.9852516	1.002602	0.9818321	0.9779964
Cell-22	Rac	1.002209	0.9997658	0.9905094	0.9972806	1.010359	0.999072	0.9892712	0.9916536	0.9880781	1.01247	1.010254	0.9949538	0.9921311	0.996932	0.9945331	0.9880638	0.9935828	1.002431	0.9971741	1.003635	0.9869766	1.008794	0.9983308	0.9857352	1.003595	0.9997227	1.000329	1.007115	0.9961253	0.9961228	0.9997235	0.9947826	0.9992494	0.9817091	0.985516	1.019549	1.006113	1.003805	1.002008	1.021643	0.9937184	1.025011	1.002111	1.0008	0.9950631	1.031718	1.001036	1.013327	1.000534	1.006321	1.017963	1.013898	0.9989436	1.0145	1.010316	1.032194	1.015932	1.010838	0.9873712	1.015636	1.008184	1.002483	1.009241	1.00701	0.9944966	1.003717	1.010838	0.9914202	1.009975	0.9982502	1.001248	1.000554	1.003828	1.007832	1.0101	0.9985897	0.9921107	0.994987	0.9987778	0.9987518	1.002821	1.000447	0.9918792	1.007251	0.9948407	1.003115	1.001291	1.021091	1.002251	1.021213	1.010542	0.9965575	0.9977623	1.010291	1.016661	0.9887605	1.011457	1.005574	0.9846814	1.004802	0.9836639	0.999747	0.9992139	1.014905	0.9906102	1.003364	0.9879608	1.008579	1.011413	1.005835	1.002708	0.9972414	0.9808531	1.010724	0.9908192	1.018596	1.008882	1.006568	1.023503	1.003637	0.9947651
Cell-23	Rac	0.991787	0.9975348	0.9946743	1.007425	1.008408	1.018123	1.013736	1.01957	1.017822	1.020588	1.021865	1.014479	1.006792	1.030332	1.039561	1.023851	1.017735	1.010036	1.01965	1.043629	1.06861	1.081819	1.100128	1.116056	1.133443	1.147337	1.159551	1.179852	1.186306	1.204733	1.21155	1.222622	1.225918	1.223568	1.227345	1.219554	1.213495	1.196924	1.192178	1.178431	1.169892	1.150613	1.141872	1.138994	1.129051	1.11438	1.117379	1.118435	1.109759	1.105079	1.086769	1.083315	1.085708	1.076261	1.06508	1.062077	1.06422	1.056814	1.051518	1.056222	1.059836	1.053035	1.054786	1.060441	1.04623	1.053908	1.041356	1.04112	1.038758	1.029038	1.02515	1.022857	1.015882	1.030479	1.140952	1.024668	1.020411	1.019472	1.011749	1.007033	1.003224	1.006504	1.002886	0.9976374	0.9947342	0.985656	0.9878982	0.9843997	0.9880971	0.9817098	0.9885752	0.9838029	0.9877206	0.9903917	0.9892151	0.9854804	0.9896423	0.9852987	0.9740759	0.9803175	0.9754766	0.9686236	0.9734362	0.9693682	0.9668675	0.9669832	0.9677787	0.9699745	0.9686468	0.9689456	0.9617118	0.9695588	0.9635377	0.9674356	0.9640082	0.9577038	0.9641398	0.965285	0.960552	0.9555097	0.9635131
Cell-24	Rac	0.9935569	1.001891	0.9961497	1.006051	1.002213	1.011022	1.00627	1.009386	1.009959	1.012063	1.01232	1.006677	1.000001	1.027158	1.030901	1.011862	1.002178	0.9908996	0.9990041	1.013703	1.042177	1.060813	1.082647	1.097957	1.116354	1.127676	1.140966	1.161549	1.168536	1.185126	1.190518	1.197989	1.206042	1.210688	1.215025	1.206742	1.199815	1.181961	1.177988	1.163518	1.158047	1.142992	1.133825	1.140611	1.126563	1.108017	1.107758	1.106956	1.093458	1.089161	1.072935	1.068624	1.074248	1.061895	1.053664	1.04841	1.04718	1.040859	1.030988	1.034051	1.042295	1.035455	1.041919	1.047917	1.035939	1.040696	1.03303	1.03656	1.034274	1.024968	1.012056	1.011887	1.003541	1.04658	1.009869	1.003553	0.9964024	0.9918574	0.9857241	0.9833519	0.9819475	0.9807784	0.9742901	0.9667038	0.9654324	0.9598604	0.9599794	0.9585657	0.9622321	0.9542921	0.9589194	0.9520969	0.9501993	0.9537341	0.9532771	0.9503847	0.9555128	0.9511819	0.9413031	0.9487216	0.9409703	0.9361253	0.9434988	0.938354	0.9395672	0.9368311	0.9402255	0.9413383	0.9374444	0.9373866	0.9294744	0.9460648	0.9344	0.942642	0.9421935	0.9367433	0.9412168	0.9435816	0.9392524	0.9304404	0.9363568
Cell-25	Rac	0.9961453	1.003979	0.9953369	1.006239	0.9982496	1.01394	1.008292	1.013444	1.014293	1.011717	1.011446	1.006172	0.9836773	0.9962205	1.002356	0.9815795	0.9874315	0.9773257	0.9743086	0.9748612	0.9876069	0.9839635	0.989854	0.9993359	1.013582	1.03192	1.045213	1.070799	1.073778	1.092519	1.088502	1.104632	1.113079	1.111704	1.128861	1.120926	1.124334	1.104607	1.110011	1.094304	1.088329	1.07183	1.080611	1.085892	1.062939	1.046497	1.05184	1.0587	1.053749	1.057615	1.043987	1.046939	1.056208	1.041414	1.047574	1.04501	1.05249	1.04397	1.037353	1.04005	1.05006	1.029219	1.041429	1.046113	1.024813	1.032678	1.023325	1.032725	1.024425	1.010744	1.014411	1.008095	0.9893099	1.149976	1.012412	1.029143	1.023042	1.020414	1.000154	0.9980791	1.000822	1.006971	1.000858	0.9952772	0.9876027	0.9885333	0.9811369	0.9844103	0.9892759	0.9771876	0.9889705	0.9819286	0.9833631	0.9947085	0.9840152	0.9861908	0.9948431	0.9932067	0.9828878	0.9898195	0.9859153	0.9715941	0.9904432	0.9829617	0.9845632	0.9790779	0.9830898	0.9889354	0.9826327	0.9805155	0.9759556	1.006355	0.983268	0.9962049	0.9851682	0.9817195	0.98237	0.9902006	0.9858667	0.9737825	0.9842308
Cell-26	Rac	0.9964277	1.009878	0.9917276	1.003971	0.9979655	1.008777	1.003871	1.012397	1.005852	1.019496	1.012371	1.005237	0.9908759	1.006659	1.002708	0.9819044	0.9852773	0.9696664	0.9735571	0.9860871	1.008146	1.012922	1.025807	1.035211	1.045858	1.060628	1.070411	1.093176	1.095725	1.110458	1.099334	1.109314	1.114857	1.119373	1.135268	1.128856	1.138451	1.127164	1.136083	1.112839	1.114075	1.099415	1.09555	1.107836	1.097275	1.080948	1.095955	1.107029	1.097272	1.103187	1.080541	1.079036	1.091022	1.078372	1.076439	1.081054	1.084241	1.07902	1.065609	1.069244	1.08313	1.059785	1.073754	1.076735	1.058693	1.068326	1.058691	1.065843	1.062859	1.046618	1.056926	1.049336	1.027434	1.035062	1.054387	1.070147	1.062982	1.08846	1.044961	1.041321	1.046009	1.046803	1.040144	1.037181	1.032011	1.027724	1.024495	1.025341	1.030716	1.019988	1.031734	1.022127	1.02007	1.026513	1.021693	1.020467	1.028188	1.023988	1.01236	1.016307	1.016712	1.001323	1.019936	1.006655	1.009459	1.003495	1.006944	1.015825	1.00876	1.008227	0.9999064	1.006109	1.008432	1.022328	1.002883	0.9907786	1.003668	1.009969	1.006031	0.9988738	1.006181
Cell-27	Rac	1.000677	1.001505	1.000002	1.004684	0.993089	0.9916067	1.001209	1.002883	1.003377	1.004262	0.9925242	1.003928	1.04789	1.057464	1.057606	1.041188	1.031725	1.02273	1.009289	1.008024	1.006861	1.002291	1.009831	1.020894	1.036039	1.028539	1.047555	1.051238	1.043662	1.052727	1.056746	1.058997	1.066779	1.075741	1.076119	1.071356	1.066999	1.05815	1.05985	1.060879	1.06467	1.058234	1.068104	1.051219	1.058311	1.067193	1.055535	1.053977	1.057619	1.046532	1.044182	1.038644	1.036292	1.043602	1.036223	1.026482	1.033503	1.029884	1.027887	1.032008	1.030037	1.030535	1.026743	1.021127	1.019598	1.020261	1.025815	1.018092	1.016849	1.017164	1.016104	1.028533	1.0193	1.010296	1.007354	1.016982	1.011082	1.010777	1.004973	1.010609	1.007336	1.014468	1.002597	1.008413	0.9987305	0.9970697	0.9989464	1.001907	1.003387	1.000205	0.9916799	0.9911178	0.9959357	0.9916161	0.982965	0.9808496	0.9928698	0.998673	0.9959211	0.9914157	1.000935	0.9850734	0.9973614	0.9901968	0.991877	0.984786	0.9784813	0.983406	0.987186	0.9859936	0.9904022	0.9940853	0.9882795	0.9888246	0.989836	1.000582	0.9979149	0.9866336	0.9868554	0.9810452	0.9870683
Cell-28	Rac	0.9999106	1.001438	0.999735	0.997619	1.001299	1.002531	1.003463	1.003226	1.005099	1.005247	1.00623	1.011472	1.003216	1.011126	1.006391	1.001532	1.000377	1.000401	1.000219	1.008484	1.008052	1.017878	1.020524	1.024247	1.030767	1.029622	1.03569	1.039386	1.035187	1.046366	1.035534	1.036185	1.036652	1.028225	1.02662	1.02634	1.024471	1.024638	1.026382	1.016059	1.017763	1.013148	1.014122	1.012411	1.015671	1.015064	1.010169	1.010825	1.013633	1.010366	1.009952	1.012179	1.013059	1.012333	1.01251	1.017824	1.013739	1.013718	1.015474	1.011944	1.015062	1.017412	1.014673	1.017538	1.011766	1.011898	1.013603	1.016218	1.015019	1.013746	1.007545	1.015749	1.01084	1.013161	1.009901	1.00601	1.009431	1.006895	1.005403	1.005469	1.006785	1.001792	1.002753	1.002507	1.005564	1.005949	1.004245	1.006308	1.001129	1.000076	1.006504	1.006088	1.008294	1.007499	1.008311	1.006934	1.003538	1.007415	1.006811	1.018364	1.004476	1.00934	1.011111	1.011649	1.012932	1.009123	1.011693	1.011775	1.007587	1.01161	1.008204	1.014099	1.007958	1.011084	1.008523	1.014009	1.013219	1.014437	1.012912	1.009523	1.009102
Cell-29	Rac	1.004327	0.9938114	1.004937	0.9971925	0.9997435	0.9919835	0.9993181	0.9965406	1.008956	1.006107	0.9868611	1.016562	0.9912003	0.989268	1.0002	0.9919347	0.9918034	0.9933953	0.9766978	1.003289	1.00918	1.018203	1.033863	1.032479	1.039256	1.046577	1.056424	1.066686	1.067158	1.070433	1.085236	1.078702	1.069111	1.059214	1.060494	1.058617	1.040156	1.052687	1.050175	1.050544	1.051134	1.046852	1.038407	1.044126	1.046306	1.036961	1.048434	1.044041	1.047043	1.051994	1.047788	1.038659	1.045961	1.048663	1.047974	1.043926	1.040535	1.03968	1.034692	1.020208	1.006561	1.015334	0.9987512	1.014353	1.015571	0.9967015	1.015948	1.010541	1.008148	1.019541	1.026713	1.035798	1.041754	1.0257	1.025591	1.038454	1.030108	1.029668	1.036672	1.034563	1.033665	1.034124	1.027857	1.022034	1.019534	1.013974	1.010386	1.021118	1.016978	1.020176	1.019269	1.026875	1.035164	1.043494	1.036444	1.019731	1.035947	1.034072	1.043985	1.03673	1.020196	1.054846	1.052676	1.065223	1.054154	1.065867	1.063414	1.061374	1.065387	1.054553	1.067674	1.047901	1.061811	1.054605	1.062146	1.05131	1.068048	1.067187	1.069743	1.071678	1.056762
Cell-30	Rac	1.008659	0.9791933	1.025066	1.000834	0.9865567	0.9930975	1.009009	0.9961175	1.022317	1.022623	0.9739231	1.045502	0.9734252	0.9640642	0.982788	0.9581094	0.9609147	0.9703213	0.9480823	0.9914517	1.004548	0.9882025	1.028458	1.037623	1.030952	1.024792	1.038404	1.046244	1.038079	1.026617	1.063325	1.065147	1.036096	1.038057	1.041279	1.05306	0.9963992	1.04381	1.036088	1.029117	1.036083	1.025962	1.010842	1.027349	1.017964	0.9910682	1.019175	1.032444	1.022474	1.026947	1.014734	0.992969	1.013651	1.028601	1.016514	1.027786	1.061847	1.00743	1.029172	0.999669	0.9736617	0.9957787	0.9356571	1.002568	1.022512	0.9873168	0.9990518	0.9798455	0.9723542	0.9824939	0.9794712	1.001568	0.9960626	0.9720415	0.98487	1.014226	0.9934654	1.004833	1.005426	0.9860947	1.001046	1.016541	0.9978843	0.9930481	0.9884915	0.9770091	0.973373	1.002446	1.003217	1.016372	1.005342	1.037012	1.023692	1.043163	1.007306	0.9806536	1.010964	1.010057	1.016395	0.9998431	1.015573	1.029221	1.015554	1.019019	1.00123	1.036944	1.022438	1.019953	1.04296	0.9879773	1.017593	0.9821323	1.011114	0.995536	0.9968606	1.011233	1.005591	1.015681	1.01742	1.026039	1.000024
Cell-31	Rac	1.007467	0.9925425	1.007929	0.9975954	0.9944269	1.001242	1.002762	0.9968045	1.012501	1.016507	0.9846559	1.012212	0.9713711	0.9593463	0.9749768	0.9630121	0.97197	0.9778916	0.9707987	0.9915606	0.9987907	1.005091	1.027895	1.037174	1.039144	1.04362	1.059533	1.067854	1.061644	1.063188	1.086052	1.084846	1.068579	1.064664	1.060294	1.059607	1.027061	1.048446	1.047276	1.036758	1.0406	1.034497	1.027664	1.033961	1.029851	1.022161	1.03251	1.033792	1.035789	1.041597	1.032879	1.010383	1.024801	1.033126	1.028159	1.023707	1.026831	1.013357	1.029846	1.00971	0.9948329	1.002133	0.9816147	1.000426	1.010245	0.9949171	1.000756	0.9943171	0.9932156	0.9992532	1.007939	1.021345	1.01516	1.001066	1.008269	1.020407	1.016425	1.017518	1.019137	1.017157	1.019604	1.02222	1.014741	1.011103	1.008791	1.006652	1.006327	1.013148	1.013758	1.018799	1.012826	1.022544	1.022403	1.034641	1.015017	1.004186	1.014322	1.014041	1.019355	1.010967	1.030687	1.028542	1.024058	1.033002	1.013727	1.028895	1.026733	1.02649	1.035492	1.010746	1.033062	1.015331	1.033685	1.021902	1.019027	1.029261	1.029503	1.028743	1.032498	1.031944	1.026371
Cell-32	Rac	0.9875549	1.010644	1.006272	1.005023	0.9907017	1.00258	0.9991365	0.9830504	1.011904	1.000483	0.9751803	1.006073	0.9515865	0.9637889	0.967891	0.9570718	0.9660412	0.9536828	1.024333	0.9736702	0.975545	0.97328	0.9954661	1.01087	1.017609	1.035535	1.050185	1.034343	1.052487	1.056583	1.036631	1.022103	1.030053	1.033375	1.069024	1.04045	1.052998	1.047692	1.024985	1.046802	1.034099	1.023306	1.014983	1.006771	1.018044	1.023662	1.023889	1.079801	1.037171	1.038676	1.010602	0.9887243	1.01854	0.9913921	0.9949125	0.9931675	0.9987797	1.001055	0.9983842	0.9935571	0.988368	0.9698117	0.9770806	0.9748533	0.9902626	0.9659225	0.9660882	0.977519	0.9781007	0.9674607	0.9621329	0.9432432	0.9546045	0.9530528	0.9627262	0.9647429	0.9355803	0.9372737	0.9360673	0.9466609	0.9562044	0.9506243	0.932538	0.9455054	0.935241	0.9313799	0.9480944	0.9365678	0.9263191	0.9344866	0.9352074	0.9388523	0.9400839	0.9174804	0.9105575	0.9453574	0.9219482	0.9586558	0.944337	0.9565521	0.916059	0.9193818	0.9425878	0.9385958	0.9236853	0.9178377	0.9253939	0.9297521	0.9176571	0.9276697	0.9135103	0.9390408	0.9382564	0.9443225	0.9368501	0.9392304	0.9310671	0.9373474	0.9181591	0.9356725	0.9555125
Cell-33	Rac	0.9941667	1.002442	1.00968	1.00078	0.9930816	1.011719	0.999292	1.000038	1.039818	1.009897	0.9929111	1.020814	0.9708831	0.992675	0.9831765	0.968896	0.9679053	0.9586019	1.018028	0.9856445	0.9954984	0.9953203	1.007817	1.014729	1.016838	1.033914	1.039589	1.030807	1.042704	1.053467	1.038854	1.023254	1.030823	1.042453	1.069888	1.039712	1.050889	1.035712	1.014457	1.035128	1.030564	1.014097	1.013315	0.99015	1.008463	1.0087	1.005896	1.025757	1.006372	1.02409	0.9964969	0.9787669	0.9982829	0.9685599	0.9840813	0.9794856	0.9896092	0.9786805	0.9800572	0.9809083	0.9813039	0.9583138	0.9724312	0.967003	0.9711571	0.9596661	0.9464961	0.9563679	0.9609371	0.9584544	0.9509605	0.9371218	0.9387944	0.9381753	0.9438664	0.9511721	0.9365546	0.9343098	0.9295132	0.943601	0.9488934	0.9422467	0.9315209	0.9302475	0.9280188	0.9254178	0.9416565	0.9274259	0.9321247	0.9287442	0.9339793	0.9354173	0.9344379	0.9164074	0.9088312	0.9257037	0.91833	0.9594384	0.9428231	0.9466467	0.9172075	0.9102271	0.9370861	0.9400897	0.9296328	0.9246417	0.926901	0.9218738	0.9037929	0.9205825	0.9056031	0.9295	0.9301835	0.9311243	0.9107215	0.9204427	0.913336	0.9212755	0.9077513	0.9209393	0.9372386
Cell-34	Rac	0.9931722	0.9980425	1.007445	0.9995486	1.001804	1.008219	1.002679	1.008949	1.013318	1.016488	1.014078	1.016233	0.9961488	0.999777	0.9993157	1.009757	1.01114	1.018148	1.033586	1.043254	1.050349	1.055089	1.065211	1.069035	1.05952	1.069262	1.071347	1.077119	1.081875	1.091117	1.091282	1.097049	1.09694	1.098503	1.099608	1.099296	1.093944	1.093944	1.077005	1.076146	1.082218	1.083123	1.078986	1.084459	1.082508	1.085578	1.074181	1.076129	1.070177	1.070062	1.060496	1.059153	1.049371	1.043688	1.041717	1.045371	1.03743	1.031171	1.033127	1.034437	1.025919	1.028957	1.020802	1.021638	1.019535	1.02293	1.015914	1.018163	1.012331	1.016397	1.011979	1.013425	1.00685	1.010567	1.011367	1.012823	1.007968	1.0093	1.004064	1.005325	1.002665	1.006934	1.00607	1.003394	1.005423	1.003776	1.003758	1.001007	1.006099	1.002266	1.001669	1.000618	1.000562	0.999372	0.9939372	0.9958018	0.9951859	0.9976172	0.9968262	0.9940456	0.9975793	0.9975793	0.9898053	0.9898053	0.9898053	0.9932671	0.9977521	0.9926378	0.9969481	0.9981099	0.9920287	0.9993522	0.9992634	0.9933373	0.9975928	0.9967032	0.9986051	1.000347	0.9915735	0.9978235	0.9995737
Cell-35	Rac	0.9918481	0.9974822	1.007369	1.001886	1.00143	1.009275	1.00037	1.007345	1.008127	1.007902	1.006918	1.00884	0.9825976	0.9877548	0.9907157	1.004791	1.008469	1.018157	1.030037	1.033786	1.031323	1.03415	1.039928	1.038084	1.028248	1.033243	1.032475	1.034114	1.037521	1.042688	1.037609	1.035706	1.038702	1.036326	1.037955	1.036777	1.034163	1.034163	1.024077	1.021442	1.026126	1.025065	1.019289	1.020032	1.009993	1.013249	1.002037	1.006183	1.003181	1.000594	0.9981563	0.9999625	0.9889069	0.9864109	0.9865042	0.9901435	0.9812982	0.9796693	0.9789429	0.9854955	0.9762689	0.976081	0.9734353	0.9718975	0.9708452	0.9749498	0.9744265	0.9739916	0.9700154	0.9724307	0.9679951	0.9738808	0.9653828	0.9729207	0.9685885	0.9696187	0.9653665	0.9672034	0.9602323	0.9615524	0.9635555	0.9650448	0.9608449	0.9599426	0.9668717	0.9620917	0.9624637	0.9580933	0.9645926	0.9575692	0.9615026	0.9586615	0.9598072	0.9653304	0.9549207	0.95917	0.9588374	0.9612816	0.961805	0.9590771	0.9586687	0.9054843	0.9054843	0.9392901	0.9392901	0.9526474	0.9541271	0.9510417	0.9549045	0.9545164	0.9532462	0.9552409	0.9549858	0.9531823	0.9571755	0.9529992	0.9526503	0.9537551	0.9444376	0.9510482	0.9486589
Cell-36	Rac	0.9973316	0.9976164	0.998009	1.006476	1.000649	1.001841	1.011243	1.019251	1.019493	1.020065	1.001278	1.011863	1.016291	1.011143	1.000945	0.9786343	0.9727519	0.9728248	0.9703962	0.9738064	0.9787103	0.9805473	0.9930019	1.00178	1.019848	1.008786	1.02607	1.026301	1.018345	1.020849	1.029764	1.025843	1.03282	1.039826	1.038377	1.035581	1.036131	1.031748	1.031483	1.026393	1.031524	1.026611	1.03201	1.017471	1.020985	1.028794	1.017136	1.01451	1.026569	1.018693	1.016577	1.012019	1.010422	1.016522	1.004173	0.9990631	1.002576	0.9986013	0.9978843	0.9949316	0.9951762	0.9976527	0.9977972	0.9921083	0.9868683	0.9896646	0.9997025	0.9915487	0.9910853	0.9885407	0.9905061	1.005525	0.9963167	0.9935404	0.9925153	1.001197	0.9910639	0.9909571	0.9890302	0.9926499	0.991169	0.9958285	0.9826055	0.9918454	0.9870824	0.9882778	0.9861583	0.9873503	0.9878482	0.9830093	0.9768469	0.9816362	0.9894663	0.9854248	0.978322	0.9731579	0.9856634	0.9900899	0.9857955	0.9856431	0.9975819	0.9864335	0.9950579	0.9933831	0.9970014	0.9930512	0.9882724	0.9946013	0.9946172	0.9945808	0.9934815	0.9975463	0.9926519	0.9948669	0.9965344	1.001193	1.001689	0.9913306	0.9965059	0.9903243	0.9975164
Cell-37	Rac	0.9976466	0.9881339	0.9980346	1.007341	1.008841	0.9976196	0.9986244	0.998963	1.003905	1.014745	0.9962112	0.9955599	0.9802133	0.9870145	0.9772772	0.9839983	0.9771061	0.9863691	0.9774429	0.996509	1.00929	1.005085	1.019953	1.031992	1.030619	1.023308	1.033362	1.046435	1.036516	1.048735	1.049245	1.042838	1.036611	1.035869	1.047712	1.039032	1.034084	1.020184	1.034508	1.016537	1.03102	1.02155	1.015075	1.024079	1.033765	1.034014	1.017704	1.023083	1.028156	1.035495	1.017577	1.02467	1.009611	1.023593	1.018269	1.011485	1.007978	1.006021	1.012566	1.020607	1.006839	1.004204	1.003997	1.014308	1.007932	0.99706	1.011978	0.999294	1.016506	0.9950678	1.005599	1.004339	0.9929344	0.9985399	1.00311	0.9816763	0.9992556	0.998602	0.9891071	0.9897423	0.9911249	0.9774177	0.9925284	0.981608	0.9791001	0.994112	0.9810414	0.9741397	0.9769899	0.9731299	0.9638436	0.9734067	0.9681962	0.9772404	0.9693941	0.9732093	0.9825341	0.9758598	0.970501	0.9666334	0.9779951	0.9791549	0.9738988	0.9883433	0.9728882	0.979128	0.9856309	0.9698223	0.9711285	0.9616232	0.9724134	0.9617989	0.9696508	0.9716051	0.9589901	0.967303	0.9584509	0.9564024	0.958474	0.9688322	0.9477653
Cell-38	Rac	0.998294	1.012225	0.992331	0.9959588	1.00136	1.000868	1.008688	0.9714673	0.9769061	0.9889287	1.016335	0.9969912	0.9836298	0.9665964	0.928404	0.9547372	0.9784081	0.9636729	0.943076	0.9713524	0.9553019	0.9600291	0.9610825	0.960406	0.9533003	0.9504679	0.9244303	0.9500852	0.9571048	0.9606202	0.9258206	0.981738	0.9734494	0.9537665	0.9718687	0.9770113	0.9583193	0.9811621	0.9689426	0.952063	0.9913058	0.9772215	0.9886681	0.9886994	1.003891	0.9714967	0.9779934	0.9866231	0.9886685	0.9687455	0.9766176	0.9689532	0.9796105	0.9754487	0.9831675	0.9710891	0.9941376	0.9780085	0.9847613	0.9621673	0.9938484	0.9609425	0.9976932	0.9740421	0.9479349	0.9806405	0.9444409	0.9702554	0.991158	0.9795057	0.9680211	0.9440084	0.9604237	0.977913	0.9587393	0.968667	0.9540498	0.9497291	0.9516404	0.9726947	0.9599316	0.9863294	0.9616326	0.9587563	0.9656977	0.9786624	0.9954204	0.9627866	0.9735098	0.9692745	0.9728581	0.9830349	0.9741253	0.9835715	0.9816955	0.9894928	0.9501201	0.9516559	0.969083	0.9526226	0.9827112	0.9294314	0.9800471	0.9620262	0.9672117	0.9555352	0.9778384	0.9888811	0.9477327	0.9797823	0.9547411	0.9696684	0.9672548	0.9691851	0.9683715	0.9570968	0.9784169	0.9758765	0.976669	1.008164	0.9712291
Cell-39	Rac	0.9954924	1.013222	0.98914	0.998437	1.00407	1.00131	1.016438	0.980665	0.9756426	0.989237	1.01764	0.9978697	0.9783173	0.96829	0.9295946	0.9566854	0.9709253	0.9485887	0.9421309	0.9640032	0.9494116	0.955746	0.9634038	0.9485927	0.9467278	0.9520815	0.93566	0.9465575	0.9622124	0.9680423	0.9317465	0.9870113	0.9726514	0.9540749	0.9748139	0.9841167	0.9576095	0.9866543	0.9747783	0.9568841	0.9877863	0.9861355	0.9857685	0.9917971	1.005151	0.9806767	0.9761209	0.9908295	0.990813	0.9693067	0.9755089	0.969166	0.9852596	0.9697514	0.9808077	0.9651154	0.9945972	0.9832115	0.9849426	0.9647475	0.9948954	0.9648987	0.9984847	0.9839127	0.9593779	0.9839485	0.9491379	0.9750751	0.9979793	0.9809864	0.9758919	0.9530181	0.9683232	0.9866601	0.9588622	0.9702643	0.9623941	0.9570967	0.9567881	0.9742917	0.9708415	0.9897112	0.9741093	0.9636483	0.9653347	0.9779933	0.9992511	0.9657906	0.9780632	0.96301	0.9832158	0.9876954	0.9715031	0.9924146	0.9782312	0.9955617	0.955753	0.9554122	0.9666993	0.9601263	0.9890693	0.9289327	0.9953784	0.9669853	0.9694775	0.9622191	0.9820228	0.9909335	0.9567532	0.9848722	0.9670259	0.9714717	0.9711148	0.9713428	0.9796337	0.962519	0.9877104	0.9798546	0.986886	1.009029	0.9844025
Cell-40	Rac	1.002498	1.002234	1.000315	0.9969226	0.9980916	0.9993777	1.000116	0.9987534	0.9994678	1.001743	0.9949033	1.001751	0.9821034	0.9798337	0.9671171	0.9597551	0.9528052	0.9507921	0.9471861	0.9578229	0.9552113	0.9626641	0.9616036	0.9659454	0.9698361	0.972256	0.983103	0.9878202	0.9837804	0.9936785	0.9825007	0.9865632	0.9868674	0.982485	0.9844626	0.9880106	0.9860261	0.9880361	0.9890462	0.9773154	0.9794126	0.9753447	0.9786786	0.9782126	0.9802038	0.9794151	0.9771797	0.9787794	0.9824407	0.9776604	0.9727635	0.9768678	0.9796084	0.9758912	0.9763058	0.9810701	0.9724678	0.9735695	0.9810169	0.9757196	0.975347	0.9871911	0.9748502	0.9776561	0.9727684	0.9707717	0.9743779	0.9738436	0.9706207	0.9673526	0.9598154	0.9718354	0.9692278	0.9694916	0.9704157	0.9668052	0.9668146	0.9677697	0.9640518	0.9633439	0.9660592	0.9584752	0.9604051	0.9618467	0.9640442	0.9650223	0.9634128	0.9655177	0.9627346	0.9615704	0.9656944	0.9647129	0.9691474	0.9669751	0.9706138	0.9693794	0.9652897	0.9684205	0.9678035	0.9715737	0.961272	0.968431	0.9724407	0.974355	0.9748804	0.9724297	0.9735716	0.9750773	0.9700466	0.9774759	0.9737735	0.9775488	0.9743484	0.9798611	0.9727525	0.9820603	0.9776599	0.9777153	0.9768411	0.969909	0.9733496
